Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
19.07.2025 10:03:07;60,00;Zehnerkarte Erwachsen;1;EC-Cash;05625;
19.07.2025 10:03:28;7,00;Erw. Tageskarte;1;Bar;05626;
19.07.2025 10:03:28;7,00;Erw. Tageskarte;1;Bar;05626;
19.07.2025 10:04:14;7,00;Erw. Tageskarte;1;Bar;05627;
19.07.2025 10:04:14;7,00;Erw. Tageskarte;1;Bar;05627;
19.07.2025 10:05:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05628;
19.07.2025 10:06:29;7,00;Erw. Tageskarte;1;Bar;05629;
19.07.2025 10:10:00;7,00;Erw. Tageskarte;1;Bar;05630;
19.07.2025 10:11:44;7,00;Erw. Tageskarte;1;Bar;05631;
19.07.2025 10:11:44;4,50;Kind Tageskarte;1;Bar;05631;
19.07.2025 10:12:32;7,00;Erw. Tageskarte;1;Bar;05632;
19.07.2025 10:12:32;7,00;Erw. Tageskarte;1;Bar;05632;
19.07.2025 10:12:49;7,00;Erw. Tageskarte;1;Bar;05633;
19.07.2025 10:14:07;4,50;Kind Tageskarte;1;Bar;05634;
19.07.2025 10:14:07;7,00;Erw. Tageskarte;1;Bar;05634;
19.07.2025 10:21:30;60,00;Zehnerkarte Erwachsen;1;Bar;05635;
19.07.2025 10:23:05;7,00;Erw. Tageskarte;1;Bar;05636;
19.07.2025 10:24:38;7,00;Erw. Tageskarte;1;Bar;05637;
19.07.2025 10:26:38;18,00;Fam Tageskarte;1;Bar;05638;
19.07.2025 10:29:15;7,00;Erw. Tageskarte;1;Bar;05639;
19.07.2025 10:29:15;18,00;Fam Tageskarte;1;Bar;05639;
19.07.2025 10:31:57;60,00;Zehnerkarte Erwachsen;1;Bar;05640;
19.07.2025 10:32:50;18,00;Fam Tageskarte;1;Bar;05641;
19.07.2025 10:34:38;7,00;Erw. Tageskarte;1;Bar;05642;
19.07.2025 10:36:42;7,00;Erw. Tageskarte;1;EC-Cash;05643;
19.07.2025 10:41:21;0,00;Freikarte sonstige (sammeln);1;Bar;05644;
19.07.2025 10:44:19;7,00;Erw. Tageskarte;1;Bar;05645;
19.07.2025 10:44:59;7,00;Erw. Tageskarte;1;Bar;05646;
19.07.2025 10:45:27;7,00;Erw. Tageskarte;1;Bar;05647;
19.07.2025 10:47:14;7,00;Erw. Tageskarte;1;EC-Cash;05648;
19.07.2025 10:48:40;4,50;Kind Tageskarte;1;Bar;05649;
19.07.2025 10:48:40;7,00;Erw. Tageskarte;1;Bar;05649;
19.07.2025 10:50:50;4,50;Kind Tageskarte;1;Bar;05650;
19.07.2025 10:50:50;7,00;Erw. Tageskarte;1;Bar;05650;
19.07.2025 10:51:33;18,00;Fam Tageskarte;1;Bar;05651;
19.07.2025 10:53:55;4,50;Kind Tageskarte;1;Bar;05652;
19.07.2025 10:53:55;4,50;Kind Tageskarte;1;Bar;05652;
19.07.2025 10:54:25;7,00;Erw. Tageskarte;1;Bar;05653;
19.07.2025 10:54:54;4,50;Stadtpass ab 18 Jahre;1;Bar;05654;
19.07.2025 10:55:46;4,50;Kind Tageskarte;1;Bar;05655;
19.07.2025 10:55:46;7,00;Erw. Tageskarte;1;Bar;05655;
19.07.2025 10:56:25;4,50;Kind Tageskarte;1;Bar;05656;
19.07.2025 10:56:25;7,00;Erw. Tageskarte;1;Bar;05656;
19.07.2025 11:03:59;4,50;Kind Tageskarte;1;Bar;05657;
19.07.2025 11:03:59;7,00;Erw. Tageskarte;1;Bar;05657;
19.07.2025 11:06:51;7,00;Erw. Tageskarte;1;EC-Cash;05658;
19.07.2025 11:09:26;18,00;Fam Tageskarte;1;Bar;05659;
19.07.2025 11:09:58;7,00;Erw. Tageskarte;1;Bar;05660;
19.07.2025 11:09:58;7,00;Erw. Tageskarte;1;Bar;05660;
19.07.2025 11:14:14;7,00;Erw. Tageskarte;1;Bar;05661;
19.07.2025 11:14:14;7,00;Erw. Tageskarte;1;Bar;05661;
19.07.2025 11:16:17;18,00;Fam Tageskarte;1;Bar;05662;
19.07.2025 11:19:05;4,50;Kind Tageskarte;1;Bar;05663;
19.07.2025 11:19:05;7,00;Erw. Tageskarte;1;Bar;05663;
19.07.2025 11:19:05;4,50;Kind Tageskarte;1;Bar;05663;
19.07.2025 11:21:05;18,00;Fam Tageskarte;1;Bar;05664;
19.07.2025 11:22:30;7,00;Erw. Tageskarte;1;Bar;05665;
19.07.2025 11:26:26;7,00;Erw. Tageskarte;1;Bar;05666;
19.07.2025 11:26:26;7,00;Erw. Tageskarte;1;Bar;05666;
19.07.2025 11:28:07;7,00;Erw. Tageskarte;1;Bar;05667;
19.07.2025 11:28:07;7,00;Erw. Tageskarte;1;Bar;05667;
19.07.2025 11:29:33;7,00;Erw. Tageskarte;1;Bar;05668;
19.07.2025 11:29:33;4,50;Kind Tageskarte;1;Bar;05668;
19.07.2025 11:29:33;4,50;Kind Tageskarte;1;Bar;05668;
19.07.2025 11:30:00;7,00;Erw. Tageskarte;1;Bar;05669;
19.07.2025 11:30:00;4,50;Kind Tageskarte;1;Bar;05669;
19.07.2025 11:31:10;18,00;Fam Tageskarte;1;Bar;05670;
19.07.2025 11:32:08;18,00;Fam Tageskarte;1;EC-Cash;05671;
19.07.2025 11:32:08;4,50;Kind Tageskarte;1;EC-Cash;05671;
19.07.2025 11:33:22;7,00;Erw. Tageskarte;1;Bar;05672;
19.07.2025 11:40:16;7,00;Erw. Tageskarte;1;Bar;05673;
19.07.2025 11:40:16;7,00;Erw. Tageskarte;1;Bar;05673;
19.07.2025 11:40:35;4,50;Kind Tageskarte;1;Bar;05674;
19.07.2025 11:40:35;7,00;Erw. Tageskarte;1;Bar;05674;
19.07.2025 11:41:01;7,00;Erw. Tageskarte;1;EC-Cash;05675;
19.07.2025 11:41:40;18,00;Fam Tageskarte;1;EC-Cash;05676;
19.07.2025 11:43:20;7,00;Erw. Tageskarte;1;Bar;05677;
19.07.2025 11:43:20;4,50;Kind Tageskarte;1;Bar;05677;
19.07.2025 11:45:14;7,00;Erw. Tageskarte;1;Bar;05678;
19.07.2025 11:45:14;7,00;Erw. Tageskarte;1;Bar;05678;
19.07.2025 11:45:49;7,00;Erw. Tageskarte;1;Bar;05679;
19.07.2025 11:45:49;7,00;Erw. Tageskarte;1;Bar;05679;
19.07.2025 11:48:10;105,00;Saisonkarte Erwachsen;1;EC-Cash;05680;
19.07.2025 11:48:10;4,50;Kind Tageskarte;1;EC-Cash;05680;
19.07.2025 11:48:10;4,50;Kind Tageskarte;1;EC-Cash;05680;
19.07.2025 11:48:37;60,00;Zehnerkarte Erwachsen;1;Bar;05681;
19.07.2025 11:49:46;7,00;Erw. Tageskarte;1;Bar;05682;
19.07.2025 11:49:46;4,50;Kind Tageskarte;1;Bar;05682;
19.07.2025 11:55:44;4,50;Kind Tageskarte;1;Bar;05683;
19.07.2025 11:57:15;7,00;Erw. Tageskarte;1;Bar;05684;
19.07.2025 12:00:59;4,50;Kind Tageskarte;1;Bar;05685;
19.07.2025 12:01:42;4,50;Kind Tageskarte;1;Bar;05686;
19.07.2025 12:02:26;4,50;Kind Tageskarte;1;Bar;05687;
19.07.2025 12:02:35;4,50;Kind Tageskarte;1;Bar;05688;
19.07.2025 12:05:32;18,00;Fam Tageskarte;1;Bar;05689;
19.07.2025 12:05:32;4,50;Kind Tageskarte;1;Bar;05689;
19.07.2025 12:09:45;7,00;Erw. Tageskarte;1;Bar;05690;
19.07.2025 12:14:15;18,00;Fam Tageskarte;1;Bar;05691;
19.07.2025 12:15:44;7,00;Erw. Tageskarte;1;Bar;05692;
19.07.2025 12:15:44;4,50;Kind Tageskarte;1;Bar;05692;
19.07.2025 12:16:57;4,50;Kind Tageskarte;1;Bar;05693;
19.07.2025 12:16:57;4,50;Kind Tageskarte;1;Bar;05693;
19.07.2025 12:17:46;4,50;Kind Tageskarte;1;Bar;05694;
19.07.2025 12:17:46;4,50;Kind Tageskarte;1;Bar;05694;
19.07.2025 12:19:43;7,00;Erw. Tageskarte;1;Bar;05695;
19.07.2025 12:19:43;7,00;Erw. Tageskarte;1;Bar;05695;
19.07.2025 12:20:26;18,00;Fam Tageskarte;1;Bar;05696;
19.07.2025 12:23:28;7,00;Erw. Tageskarte;1;Bar;05697;
19.07.2025 12:23:28;4,50;Kind Tageskarte;1;Bar;05697;
19.07.2025 12:24:24;7,00;Erw. Tageskarte;1;Bar;05698;
19.07.2025 12:24:24;7,00;Erw. Tageskarte;1;Bar;05698;
19.07.2025 12:24:52;7,00;Erw. Tageskarte;1;Bar;05699;
19.07.2025 12:25:05;7,00;Erw. Tageskarte;1;Bar;05700;
19.07.2025 12:25:40;7,00;Erw. Tageskarte;1;Bar;05701;
19.07.2025 12:25:40;7,00;Erw. Tageskarte;1;Bar;05701;
19.07.2025 12:31:46;4,50;Kind Tageskarte;1;Bar;05702;
19.07.2025 12:31:46;4,50;Kind Tageskarte;1;Bar;05702;
19.07.2025 12:31:46;4,50;Kind Tageskarte;1;Bar;05702;
19.07.2025 12:31:46;4,50;Kind Tageskarte;1;Bar;05702;
19.07.2025 12:32:34;7,00;Erw. Tageskarte;1;Bar;05703;
19.07.2025 12:32:34;7,00;Erw. Tageskarte;1;Bar;05703;
19.07.2025 12:32:51;7,00;Erw. Tageskarte;1;Bar;05704;
19.07.2025 12:32:51;7,00;Erw. Tageskarte;1;Bar;05704;
19.07.2025 12:35:25;7,00;Erw. Tageskarte;1;Bar;05705;
19.07.2025 12:35:25;7,00;Erw. Tageskarte;1;Bar;05705;
19.07.2025 12:36:04;18,00;Fam Tageskarte;1;Bar;05706;
19.07.2025 12:37:18;37,00;Zehnerkarte    Ermäßigt;1;Bar;05707;
19.07.2025 12:38:04;4,50;Kind Tageskarte;1;Bar;05708;
19.07.2025 12:38:04;4,50;Kind Tageskarte;1;Bar;05708;
19.07.2025 12:38:04;4,50;Kind Tageskarte;1;Bar;05708;
19.07.2025 12:38:18;4,50;Kind Tageskarte;1;Bar;05709;
19.07.2025 12:38:51;7,00;Erw. Tageskarte;1;EC-Cash;05710;
19.07.2025 12:38:51;4,50;Kind Tageskarte;1;EC-Cash;05710;
19.07.2025 12:40:25;7,00;Erw. Tageskarte;1;EC-Cash;05711;
19.07.2025 12:40:25;7,00;Erw. Tageskarte;1;EC-Cash;05711;
19.07.2025 12:40:46;4,50;Kind Tageskarte;1;Bar;05712;
19.07.2025 12:41:14;7,00;Erw. Tageskarte;1;Bar;05713;
19.07.2025 12:41:14;4,50;Kind Tageskarte;1;Bar;05713;
19.07.2025 12:41:59;4,50;Kind Tageskarte;1;Bar;05714;
19.07.2025 12:42:31;7,00;Erw. Tageskarte;1;Bar;05715;
19.07.2025 12:51:56;18,00;Fam Tageskarte;1;Bar;05716;
19.07.2025 12:52:36;7,00;Erw. Tageskarte;1;Bar;05717;
19.07.2025 12:52:36;4,50;Kind Tageskarte;1;Bar;05717;
19.07.2025 12:52:36;4,50;Kind Tageskarte;1;Bar;05717;
19.07.2025 12:55:17;4,50;Kind Tageskarte;1;Bar;05718;
19.07.2025 12:55:17;7,00;Erw. Tageskarte;1;Bar;05718;
19.07.2025 12:55:17;4,50;Kind Tageskarte;1;Bar;05718;
19.07.2025 12:55:17;7,00;Erw. Tageskarte;1;Bar;05718;
19.07.2025 12:55:17;4,50;Kind Tageskarte;1;Bar;05718;
19.07.2025 12:55:17;7,00;Erw. Tageskarte;1;Bar;05718;
19.07.2025 12:55:17;7,00;Erw. Tageskarte;1;Bar;05718;
19.07.2025 12:55:50;7,00;Erw. Tageskarte;1;Bar;05719;
19.07.2025 12:55:50;4,50;Kind Tageskarte;1;Bar;05719;
19.07.2025 12:57:17;4,50;Kind Tageskarte;1;Bar;05720;
19.07.2025 12:57:17;4,50;Kind Tageskarte;1;Bar;05720;
19.07.2025 12:58:21;4,50;Kind Tageskarte;1;Bar;05721;
19.07.2025 12:58:21;4,50;Kind Tageskarte;1;Bar;05721;
19.07.2025 12:58:34;4,50;Kind Tageskarte;1;Bar;05722;
19.07.2025 12:58:43;4,50;Kind Tageskarte;1;Bar;05723;
19.07.2025 12:59:48;4,50;Kind Tageskarte;1;Bar;05724;
19.07.2025 12:59:48;4,50;Kind Tageskarte;1;Bar;05724;
19.07.2025 13:01:10;4,50;Kind Tageskarte;1;Bar;05725;
19.07.2025 13:01:10;4,50;Kind Tageskarte;1;Bar;05725;
19.07.2025 13:02:41;4,50;Kind Tageskarte;1;Bar;05726;
19.07.2025 13:03:09;0,00;Interroll Familien Tageskarte ;1;Bar;05727;
19.07.2025 13:03:09;0,00;Interroll Familien Tageskarte ;1;Bar;05727;
19.07.2025 13:04:16;7,00;Erw. Tageskarte;1;Bar;05728;
19.07.2025 13:04:16;4,50;Kind Tageskarte;1;Bar;05728;
19.07.2025 13:04:16;4,50;Kind Tageskarte;1;Bar;05728;
19.07.2025 13:06:23;4,50;Kind Tageskarte;1;Bar;05729;
19.07.2025 13:06:45;7,00;Erw. Tageskarte;1;Bar;05730;
19.07.2025 13:06:45;4,50;Kind Tageskarte;1;Bar;05730;
19.07.2025 13:06:45;4,50;Kind Tageskarte;1;Bar;05730;
19.07.2025 13:07:25;4,50;Kind Tageskarte;1;Bar;05731;
19.07.2025 13:09:41;18,00;Fam Tageskarte;1;EC-Cash;05732;
19.07.2025 13:10:24;4,50;Kind Tageskarte;1;Bar;05733;
19.07.2025 13:10:34;7,00;Erw. Tageskarte;1;Bar;05734;
19.07.2025 13:11:40;4,50;Kind Tageskarte;1;Bar;05735;
19.07.2025 13:11:44;4,50;Kind Tageskarte;1;Bar;05736;
19.07.2025 13:13:05;4,50;Kind Tageskarte;1;Bar;05737;
19.07.2025 13:13:05;4,50;Kind Tageskarte;1;Bar;05737;
19.07.2025 13:19:59;4,50;Kind Tageskarte;1;Bar;05738;
19.07.2025 13:21:16;4,50;Kind Tageskarte;1;Bar;05739;
19.07.2025 13:21:16;4,50;Kind Tageskarte;1;Bar;05739;
19.07.2025 13:21:16;4,50;Kind Tageskarte;1;Bar;05739;
19.07.2025 13:22:45;18,00;Fam Tageskarte;1;Bar;05740;
19.07.2025 13:22:45;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;05740;
19.07.2025 13:26:12;7,00;Erw. Tageskarte;1;Bar;05741;
19.07.2025 13:26:44;18,00;Fam Tageskarte;1;Bar;05742;
19.07.2025 13:27:48;7,00;Erw. Tageskarte;1;EC-Cash;05743;
19.07.2025 13:27:48;4,50;Kind Tageskarte;1;EC-Cash;05743;
19.07.2025 13:28:40;4,50;Kind Tageskarte;1;Bar;05744;
19.07.2025 13:29:19;4,50;Kind Tageskarte;1;Bar;05745;
19.07.2025 13:29:19;4,50;Kind Tageskarte;1;Bar;05745;
19.07.2025 13:29:40;4,50;Kind Tageskarte;1;Bar;05746;
19.07.2025 13:31:57;7,00;Erw. Tageskarte;1;Bar;05747;
19.07.2025 13:35:22;4,50;Kind Tageskarte;1;Bar;05748;
19.07.2025 13:35:22;4,50;Kind Tageskarte;1;Bar;05748;
19.07.2025 13:35:56;37,00;Zehnerkarte    Ermäßigt;1;Bar;05749;
19.07.2025 13:39:26;18,00;Fam Tageskarte;1;Bar;05750;
19.07.2025 13:40:06;4,50;Kind Tageskarte;1;Bar;05751;
19.07.2025 13:41:24;18,00;Fam Tageskarte;1;Bar;05752;
19.07.2025 13:42:43;3,00;Wasserball;1;Bar;05753;
19.07.2025 13:43:16;4,50;Kind Tageskarte;1;Bar;05754;
19.07.2025 13:43:16;7,00;Erw. Tageskarte;1;Bar;05754;
19.07.2025 13:43:27;7,00;Erw. Tageskarte;1;Bar;05755;
19.07.2025 13:43:50;0,00;Interroll Familien Tageskarte ;1;Bar;05756;
19.07.2025 13:45:42;37,00;Zehnerkarte    Ermäßigt;1;Bar;05757;
19.07.2025 13:48:12;115,00;Saisonkarte Familie 3W;1;Bar;05758;
19.07.2025 13:48:32;105,00;Saisonkarte Erwachsen;1;Bar;05759;
19.07.2025 13:49:05;4,50;Kind Tageskarte;1;Bar;05760;
19.07.2025 13:50:05;7,00;Erw. Tageskarte;1;EC-Cash;05761;
19.07.2025 13:50:05;7,00;Erw. Tageskarte;1;EC-Cash;05761;
19.07.2025 13:50:05;7,00;Erw. Tageskarte;1;EC-Cash;05761;
19.07.2025 13:54:34;18,00;Fam Tageskarte;1;Bar;05762;
19.07.2025 13:55:03;18,00;Fam Tageskarte;1;EC-Cash;05763;
19.07.2025 13:56:03;7,00;Erw. Tageskarte;1;EC-Cash;05764;
19.07.2025 13:56:03;4,50;Kind Tageskarte;1;EC-Cash;05764;
19.07.2025 13:56:03;4,50;Kind Tageskarte;1;EC-Cash;05764;
19.07.2025 13:57:42;7,00;Erw. Tageskarte;1;EC-Cash;05765;
19.07.2025 13:57:42;7,00;Erw. Tageskarte;1;EC-Cash;05765;
19.07.2025 13:58:58;7,00;Erw. Tageskarte;1;Bar;05766;
19.07.2025 13:59:14;4,50;Kind Tageskarte;1;Bar;05767;
19.07.2025 13:59:58;4,50;Kind Tageskarte;1;Bar;05768;
19.07.2025 14:00:35;7,00;Erw. Tageskarte;1;Bar;05769;
19.07.2025 14:04:04;18,00;Fam Tageskarte;1;Bar;05770;
19.07.2025 14:04:26;7,00;Erw. Tageskarte;1;Bar;05771;
19.07.2025 14:04:26;4,50;Kind Tageskarte;1;Bar;05771;
19.07.2025 14:05:13;37,00;Zehnerkarte    Ermäßigt;1;Bar;05772;
19.07.2025 14:05:13;7,00;Erw. Tageskarte;1;Bar;05772;
19.07.2025 14:05:13;7,00;Erw. Tageskarte;1;Bar;05772;
19.07.2025 14:06:06;4,50;Kind Tageskarte;1;Bar;05773;
19.07.2025 14:07:07;7,00;Erw. Tageskarte;1;Bar;05774;
19.07.2025 14:07:07;7,00;Erw. Tageskarte;1;Bar;05774;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;7,00;Erw. Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;7,00;Erw. Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:05;4,50;Kind Tageskarte;1;Bar;05775;
19.07.2025 14:08:40;18,00;Fam Tageskarte;1;Bar;05776;
19.07.2025 14:08:56;4,50;Kind Tageskarte;1;Bar;05777;
19.07.2025 14:08:56;4,50;Kind Tageskarte;1;Bar;05777;
19.07.2025 14:09:27;18,00;Fam Tageskarte;1;Bar;05778;
19.07.2025 14:11:00;37,00;Zehnerkarte    Ermäßigt;1;Bar;05779;
19.07.2025 14:11:30;7,00;Erw. Tageskarte;1;Bar;05780;
19.07.2025 14:11:30;7,00;Erw. Tageskarte;1;Bar;05780;
19.07.2025 14:11:47;4,50;Kind Tageskarte;1;Bar;05781;
19.07.2025 14:11:47;4,50;Kind Tageskarte;1;Bar;05781;
19.07.2025 14:15:29;18,00;Fam Tageskarte;1;Bar;05782;
19.07.2025 14:17:33;7,00;Erw. Tageskarte;1;Bar;05783;
19.07.2025 14:18:22;4,50;Kind Tageskarte;1;Bar;05784;
19.07.2025 14:18:22;4,50;Kind Tageskarte;1;Bar;05784;
19.07.2025 14:20:00;7,00;Erw. Tageskarte;1;Bar;05785;
19.07.2025 14:20:00;0,00;Freikarte sonstige (sammeln);1;Bar;05785;
19.07.2025 14:21:17;4,50;Kind Tageskarte;1;EC-Cash;05786;
19.07.2025 14:21:38;4,50;Kind Tageskarte;1;Bar;05787;
19.07.2025 14:22:23;7,00;Erw. Tageskarte;1;Bar;05788;
19.07.2025 14:22:23;7,00;Erw. Tageskarte;1;Bar;05788;
19.07.2025 14:22:46;7,00;Erw. Tageskarte;1;Bar;05789;
19.07.2025 14:22:46;7,00;Erw. Tageskarte;1;Bar;05789;
19.07.2025 14:25:21;18,00;Fam Tageskarte;1;Bar;05790;
19.07.2025 14:26:29;4,50;Kind Tageskarte;1;Bar;05791;
19.07.2025 14:26:41;4,50;Kind Tageskarte;1;Bar;05792;
19.07.2025 14:26:53;7,00;Erw. Tageskarte;1;Bar;05793;
19.07.2025 14:27:36;18,00;Fam Tageskarte;1;Bar;05794;
19.07.2025 14:28:09;4,50;Kind Tageskarte;1;Bar;05795;
19.07.2025 14:28:48;60,00;Saisonkarte ermäßigt;1;Bar;05796;
19.07.2025 14:28:48;60,00;Saisonkarte ermäßigt;1;Bar;05796;
19.07.2025 14:29:37;7,00;Erw. Tageskarte;1;Bar;05797;
19.07.2025 14:29:54;7,00;Erw. Tageskarte;1;Bar;05798;
19.07.2025 14:29:54;7,00;Erw. Tageskarte;1;Bar;05798;
19.07.2025 14:30:25;4,50;Kind Tageskarte;1;Bar;05799;
19.07.2025 14:30:25;4,50;Kind Tageskarte;1;Bar;05799;
19.07.2025 14:30:48;7,00;Erw. Tageskarte;1;Bar;05800;
19.07.2025 14:34:00;4,50;Kind Tageskarte;1;Bar;05801;
19.07.2025 14:34:00;4,50;Kind Tageskarte;1;Bar;05801;
19.07.2025 14:34:00;4,50;Kind Tageskarte;1;Bar;05801;
19.07.2025 14:38:39;7,00;Erw. Tageskarte;1;Bar;05802;
19.07.2025 14:39:53;18,00;Fam Tageskarte;1;EC-Cash;05803;
19.07.2025 14:40:28;18,00;Fam Tageskarte;1;Bar;05804;
19.07.2025 14:42:02;7,00;Erw. Tageskarte;1;EC-Cash;05805;
19.07.2025 14:42:02;7,00;Erw. Tageskarte;1;EC-Cash;05805;
19.07.2025 14:44:56;4,50;Kind Tageskarte;1;Bar;05806;
19.07.2025 14:44:56;4,50;Kind Tageskarte;1;Bar;05806;
19.07.2025 14:48:13;4,50;Kind Tageskarte;1;Bar;05807;
19.07.2025 14:48:53;4,50;Kind Tageskarte;1;Bar;05808;
19.07.2025 14:49:23;4,50;Kind Tageskarte;1;Bar;05809;
19.07.2025 14:49:23;7,00;Erw. Tageskarte;1;Bar;05809;
19.07.2025 14:57:03;4,50;Kind Tageskarte;1;Bar;05810;
19.07.2025 14:57:03;4,50;Kind Tageskarte;1;Bar;05810;
19.07.2025 14:59:27;37,00;Zehnerkarte    Ermäßigt;1;Bar;05811;
19.07.2025 15:00:07;18,00;Fam Tageskarte;1;Bar;05812;
19.07.2025 15:02:08;7,00;Erw. Tageskarte;1;Bar;05813;
19.07.2025 15:03:07;7,00;Erw. Tageskarte;1;Bar;05814;
19.07.2025 15:03:07;7,00;Erw. Tageskarte;1;Bar;05814;
19.07.2025 15:03:07;7,00;Erw. Tageskarte;1;Bar;05814;
19.07.2025 15:03:55;4,50;Kind Tageskarte;1;Bar;05815;
19.07.2025 15:03:55;4,50;Kind Tageskarte;1;Bar;05815;
19.07.2025 15:03:55;4,50;Kind Tageskarte;1;Bar;05815;
19.07.2025 15:03:55;4,50;Kind Tageskarte;1;Bar;05815;
19.07.2025 15:05:14;4,50;Kind Tageskarte;1;Bar;05816;
19.07.2025 15:11:47;7,00;Erw. Tageskarte;1;Bar;05817;
19.07.2025 15:11:47;4,50;Kind Tageskarte;1;Bar;05817;
19.07.2025 15:11:47;7,00;Erw. Tageskarte;1;Bar;05817;
19.07.2025 15:11:57;7,00;Erw. Tageskarte;1;Bar;05818;
19.07.2025 15:12:24;4,50;Kind Tageskarte;1;Bar;05819;
19.07.2025 15:13:37;3,00;Wasserball;1;Bar;05820;
19.07.2025 15:21:53;18,00;Fam Tageskarte;1;EC-Cash;05821;
19.07.2025 15:21:53;7,00;Erw. Tageskarte;1;EC-Cash;05821;
19.07.2025 15:26:55;4,50;Kind Tageskarte;1;Bar;05822;
19.07.2025 15:26:55;4,50;Kind Tageskarte;1;Bar;05822;
19.07.2025 15:27:16;7,00;Erw. Tageskarte;1;Bar;05823;
19.07.2025 15:27:16;7,00;Erw. Tageskarte;1;Bar;05823;
19.07.2025 15:30:29;7,00;Erw. Tageskarte;1;Bar;05824;
19.07.2025 15:30:29;4,50;Kind Tageskarte;1;Bar;05824;
19.07.2025 15:37:11;7,00;Erw. Tageskarte;1;EC-Cash;05825;
19.07.2025 15:37:11;7,00;Erw. Tageskarte;1;EC-Cash;05825;
19.07.2025 15:41:40;7,00;Erw. Tageskarte;1;Bar;05826;
19.07.2025 15:41:40;7,00;Erw. Tageskarte;1;Bar;05826;
19.07.2025 15:51:05;7,00;Erw. Tageskarte;1;Bar;05827;
19.07.2025 15:55:11;4,50;Kind Tageskarte;1;Bar;05828;
19.07.2025 15:55:11;4,50;Kind Tageskarte;1;Bar;05828;
19.07.2025 15:57:06;7,00;Erw. Tageskarte;1;Bar;05829;
19.07.2025 15:57:06;7,00;Erw. Tageskarte;1;Bar;05829;
19.07.2025 15:58:33;7,00;Erw. Tageskarte;1;Bar;05830;
19.07.2025 15:58:33;7,00;Erw. Tageskarte;1;Bar;05830;
19.07.2025 15:58:33;7,00;Erw. Tageskarte;1;Bar;05830;
19.07.2025 15:58:33;7,00;Erw. Tageskarte;1;Bar;05830;
19.07.2025 16:02:41;7,00;Erw. Tageskarte;1;Bar;05831;
19.07.2025 16:03:23;4,50;Kind Tageskarte;1;Bar;05832;
19.07.2025 16:03:23;4,50;Kind Tageskarte;1;Bar;05832;
19.07.2025 16:04:00;7,00;Erw. Tageskarte;1;EC-Cash;05833;
19.07.2025 16:06:40;3,00;Wasserball;1;Bar;05834;
19.07.2025 16:09:24;7,00;Erw. Tageskarte;1;EC-Cash;05835;
19.07.2025 16:10:06;7,00;Erw. Tageskarte;1;EC-Cash;05836;
19.07.2025 16:11:58;7,00;Erw. Tageskarte;1;Bar;05837;
19.07.2025 16:11:58;4,50;Kind Tageskarte;1;Bar;05837;
19.07.2025 16:14:06;18,00;Fam Tageskarte;1;Bar;05838;
19.07.2025 16:15:48;4,50;Kind Tageskarte;1;Bar;05839;
19.07.2025 16:15:48;4,50;Kind Tageskarte;1;Bar;05839;
19.07.2025 16:15:48;4,50;Kind Tageskarte;1;Bar;05839;
19.07.2025 16:15:48;4,50;Kind Tageskarte;1;Bar;05839;
19.07.2025 16:22:14;4,50;Kind Tageskarte;1;Bar;05840;
19.07.2025 16:22:14;4,50;Kind Tageskarte;1;Bar;05840;
19.07.2025 16:22:51;4,50;Kind Tageskarte;1;Bar;05841;
19.07.2025 16:29:32;4,50;Kind Tageskarte;1;Bar;05842;
19.07.2025 16:39:21;4,50;Kind Tageskarte;1;Bar;05843;
19.07.2025 16:39:21;4,50;Kind Tageskarte;1;Bar;05843;
19.07.2025 16:39:21;4,50;Kind Tageskarte;1;Bar;05843;
19.07.2025 16:52:46;4,50;Kind Tageskarte;1;Bar;05844;
19.07.2025 16:53:43;4,50;Kind Tageskarte;1;Bar;05845;
19.07.2025 17:03:17;7,00;Erw. Tageskarte;1;Bar;05846;
19.07.2025 17:03:17;7,00;Erw. Tageskarte;1;Bar;05846;
19.07.2025 17:14:02;4,50;Kind Tageskarte;1;Bar;05847;
19.07.2025 17:14:02;4,50;Kind Tageskarte;1;Bar;05847;
19.07.2025 17:34:52;7,00;Erw. Tageskarte;1;Bar;05848;
19.07.2025 17:34:52;7,00;Erw. Tageskarte;1;Bar;05848;
19.07.2025 17:53:04;7,00;Erw. Tageskarte;1;EC-Cash;05849;
19.07.2025 17:53:04;7,00;Erw. Tageskarte;1;EC-Cash;05849;
19.07.2025 18:04:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05850;
